     7.6562 -0.00073953  0.00019816
   -0.82911     -7.3526      1.9701
   -0.82996     -7.3525      1.9701
   -0.83082     -7.3524      1.9701
   -0.83168     -7.3523        1.97
   -0.83253     -7.3522        1.97
   -0.83339     -7.3521        1.97
   -0.83425      -7.352        1.97
    -0.8351      -7.352      1.9699
   -0.83596     -7.3519      1.9699
   -0.83682     -7.3518      1.9699
   -0.83767     -7.3517      1.9699
   -0.83853     -7.3516      1.9699
   -0.83939     -7.3515      1.9698
   -0.84025     -7.3514      1.9698
    -0.8411     -7.3513      1.9698
   -0.84196     -7.3512      1.9698
   -0.84282     -7.3511      1.9697
   -0.84367      -7.351      1.9697
   -0.84453     -7.3509      1.9697
   -0.84539     -7.3509      1.9697
   -0.84624     -7.3508      1.9696
    -0.8471     -7.3507      1.9696
   -0.84796     -7.3506      1.9696
   -0.84881     -7.3505      1.9696
   -0.84967     -7.3504      1.9695
   -0.85053     -7.3503      1.9695
   -0.85138     -7.3502      1.9695
   -0.85224     -7.3501      1.9695
    -0.8531       -7.35      1.9694
   -0.85395     -7.3499      1.9694
   -0.85481     -7.3498      1.9694
   -0.85567     -7.3497      1.9694
   -0.85652     -7.3497      1.9693
   -0.85738     -7.3496      1.9693
   -0.85824     -7.3495      1.9693
   -0.85909     -7.3494      1.9693
   -0.85995     -7.3493      1.9692
   -0.86081     -7.3492      1.9692
   -0.86166     -7.3491      1.9692
   -0.86252      -7.349      1.9692
   -0.86338     -7.3489      1.9691
   -0.86423     -7.3488      1.9691
   -0.86509     -7.3487      1.9691
   -0.86595     -7.3486      1.9691
    -0.8668     -7.3485       1.969
   -0.86766     -7.3484       1.969
   -0.86851     -7.3483       1.969
   -0.86937     -7.3482       1.969
   -0.87023     -7.3482      1.9689
   -0.87108     -7.3481      1.9689
   -0.87194      -7.348      1.9689
    -0.8728     -7.3479      1.9689
   -0.87365     -7.3478      1.9688
   -0.87451     -7.3477      1.9688
   -0.87537     -7.3476      1.9688
   -0.87622     -7.3475      1.9688
   -0.87708     -7.3474      1.9687
   -0.87793     -7.3473      1.9687
   -0.87879     -7.3472      1.9687
   -0.87965     -7.3471      1.9687
    -0.8805      -7.347      1.9686
   -0.88136     -7.3469      1.9686
   -0.88222     -7.3468      1.9686
   -0.88307     -7.3467      1.9685
   -0.88393     -7.3466      1.9685
   -0.88479     -7.3465      1.9685
   -0.88564     -7.3464      1.9685
    -0.8865     -7.3463      1.9684
   -0.88735     -7.3462      1.9684
   -0.88821     -7.3461      1.9684
   -0.88907      -7.346      1.9684
   -0.88992     -7.3459      1.9683
   -0.89078     -7.3459      1.9683
   -0.89163     -7.3458      1.9683
   -0.89249     -7.3457      1.9683
   -0.89335     -7.3456      1.9682
    -0.8942     -7.3455      1.9682
   -0.89506     -7.3454      1.9682
   -0.89592     -7.3453      1.9682
   -0.89677     -7.3452      1.9681
   -0.89763     -7.3451      1.9681
   -0.89848      -7.345      1.9681
   -0.89934     -7.3449      1.9681
    -0.9002     -7.3448       1.968
   -0.90105     -7.3447       1.968
   -0.90191     -7.3446       1.968
   -0.90276     -7.3445      1.9679
   -0.90362     -7.3444      1.9679
   -0.90448     -7.3443      1.9679
   -0.90533     -7.3442      1.9679
   -0.90619     -7.3441      1.9678
   -0.90704      -7.344      1.9678
    -0.9079     -7.3439      1.9678
   -0.90876     -7.3438      1.9678
   -0.90961     -7.3437      1.9677
   -0.91047     -7.3436      1.9677
   -0.91132     -7.3435      1.9677
   -0.91218     -7.3434      1.9677
   -0.91304     -7.3433      1.9676
   -0.91389     -7.3432      1.9676
   -0.91475     -7.3431      1.9676
    -0.9156      -7.343      1.9676
   -0.91646     -7.3429      1.9675
   -0.91731     -7.3428      1.9675
   -0.91817     -7.3427      1.9675
   -0.91903     -7.3426      1.9674
   -0.91988     -7.3425      1.9674
   -0.92074     -7.3424      1.9674
   -0.92159     -7.3423      1.9674
   -0.92245     -7.3422      1.9673
    -0.9233     -7.3421      1.9673
   -0.92416      -7.342      1.9673
   -0.92502     -7.3419      1.9673
   -0.92587     -7.3418      1.9672
   -0.92673     -7.3417      1.9672
   -0.92758     -7.3416      1.9672
   -0.92844     -7.3415      1.9671
   -0.92929     -7.3414      1.9671
   -0.93015     -7.3413      1.9671
   -0.93101     -7.3412      1.9671
   -0.93186     -7.3411       1.967
   -0.93272      -7.341       1.967
   -0.93357     -7.3409       1.967
   -0.93443     -7.3408       1.967
   -0.93528     -7.3407      1.9669
   -0.93614     -7.3406      1.9669
     -0.937     -7.3405      1.9669
   -0.93785     -7.3404      1.9668
   -0.93871     -7.3403      1.9668
   -0.93956     -7.3402      1.9668
   -0.94042     -7.3401      1.9668
   -0.94127       -7.34      1.9667
   -0.94213     -7.3399      1.9667
   -0.94298     -7.3398      1.9667
   -0.94384     -7.3397      1.9667
   -0.94469     -7.3396      1.9666
   -0.94555     -7.3395      1.9666
   -0.94641     -7.3394      1.9666
   -0.94726     -7.3393      1.9665
   -0.94812     -7.3392      1.9665
   -0.94897      -7.339      1.9665
   -0.94983     -7.3389      1.9665
   -0.95068     -7.3388      1.9664
   -0.95154     -7.3387      1.9664
   -0.95239     -7.3386      1.9664
   -0.95325     -7.3385      1.9664
    -0.9541     -7.3384      1.9663
   -0.95496     -7.3383      1.9663
   -0.95581     -7.3382      1.9663
   -0.95667     -7.3381      1.9662
   -0.95752      -7.338      1.9662
   -0.95838     -7.3379      1.9662
   -0.95924     -7.3378      1.9662
   -0.96009     -7.3377      1.9661
   -0.96095     -7.3376      1.9661
    -0.9618     -7.3375      1.9661
   -0.96266     -7.3374       1.966
   -0.96351     -7.3373       1.966
   -0.96437     -7.3372       1.966
   -0.96522     -7.3371       1.966
   -0.96608      -7.337      1.9659
   -0.96693     -7.3369      1.9659
   -0.96779     -7.3368      1.9659
   -0.96864     -7.3367      1.9658
    -0.9695     -7.3365      1.9658
   -0.97035     -7.3364      1.9658
   -0.97121     -7.3363      1.9658
   -0.97206     -7.3362      1.9657
   -0.97292     -7.3361      1.9657
   -0.97377      -7.336      1.9657
   -0.97463     -7.3359      1.9657
   -0.97548     -7.3358      1.9656
   -0.97634     -7.3357      1.9656
   -0.97719     -7.3356      1.9656
   -0.97805     -7.3355      1.9655
    -0.9789     -7.3354      1.9655
   -0.97976     -7.3353      1.9655
   -0.98061     -7.3352      1.9655
   -0.98147     -7.3351      1.9654
   -0.98232      -7.335      1.9654
   -0.98318     -7.3348      1.9654
   -0.98403     -7.3347      1.9653
   -0.98489     -7.3346      1.9653
   -0.98574     -7.3345      1.9653
    -0.9866     -7.3344      1.9653
   -0.98745     -7.3343      1.9652
   -0.98831     -7.3342      1.9652
   -0.98916     -7.3341      1.9652
   -0.99002      -7.334      1.9651
   -0.99087     -7.3339      1.9651
   -0.99173     -7.3338      1.9651
   -0.99258     -7.3337       1.965
   -0.99343     -7.3336       1.965
   -0.99429     -7.3334       1.965
   -0.99514     -7.3333       1.965
     -0.996     -7.3332      1.9649
   -0.99685     -7.3331      1.9649
   -0.99771      -7.333      1.9649
   -0.99856     -7.3329      1.9648
   -0.99942     -7.3328      1.9648
    -1.0003     -7.3327      1.9648
    -1.0011     -7.3326      1.9648
     -1.002     -7.3325      1.9647
    -1.0028     -7.3324      1.9647
    -1.0037     -7.3323      1.9647
    -1.0045     -7.3321      1.9646
    -1.0054      -7.332      1.9646
    -1.0063     -7.3319      1.9646
    -1.0071     -7.3318      1.9646
     -1.008     -7.3317      1.9645
    -1.0088     -7.3316      1.9645
    -1.0097     -7.3315      1.9645
    -1.0105     -7.3314      1.9644
    -1.0114     -7.3313      1.9644
    -1.0122     -7.3312      1.9644
    -1.0131      -7.331      1.9643
    -1.0139     -7.3309      1.9643
    -1.0148     -7.3308      1.9643
    -1.0157     -7.3307      1.9643
    -1.0165     -7.3306      1.9642
    -1.0174     -7.3305      1.9642
    -1.0182     -7.3304      1.9642
    -1.0191     -7.3303      1.9641
    -1.0199     -7.3302      1.9641
    -1.0208     -7.3301      1.9641
    -1.0216     -7.3299      1.9641
    -1.0225     -7.3298       1.964
    -1.0233     -7.3297       1.964
    -1.0242     -7.3296       1.964
    -1.0251     -7.3295      1.9639
    -1.0259     -7.3294      1.9639
    -1.0268     -7.3293      1.9639
    -1.0276     -7.3292      1.9638
    -1.0285      -7.329      1.9638
    -1.0293     -7.3289      1.9638
    -1.0302     -7.3288      1.9638
     -1.031     -7.3287      1.9637
    -1.0319     -7.3286      1.9637
    -1.0327     -7.3285      1.9637
    -1.0336     -7.3284      1.9636
    -1.0344     -7.3283      1.9636
    -1.0353     -7.3282      1.9636
    -1.0362      -7.328      1.9635
     -1.037     -7.3279      1.9635
    -1.0379     -7.3278      1.9635
    -1.0387     -7.3277      1.9635
    -1.0396     -7.3276      1.9634
    -1.0404     -7.3275      1.9634
    -1.0413     -7.3274      1.9634
    -1.0421     -7.3272      1.9633
     -1.043     -7.3271      1.9633
    -1.0438      -7.327      1.9633
    -1.0447     -7.3269      1.9632
    -1.0455     -7.3268      1.9632
    -1.0464     -7.3267      1.9632
    -1.0473     -7.3266      1.9631
    -1.0481     -7.3265      1.9631
     -1.049     -7.3263      1.9631
    -1.0498     -7.3262      1.9631
    -1.0507     -7.3261       1.963
    -1.0515      -7.326       1.963
    -1.0524     -7.3259       1.963
    -1.0532     -7.3258      1.9629
    -1.0541     -7.3257      1.9629
    -1.0549     -7.3255      1.9629
    -1.0558     -7.3254      1.9628
    -1.0566     -7.3253      1.9628
    -1.0575     -7.3252      1.9628
    -1.0584     -7.3251      1.9627
    -1.0592      -7.325      1.9627
    -1.0601     -7.3248      1.9627
    -1.0609     -7.3247      1.9627
    -1.0618     -7.3246      1.9626
    -1.0626     -7.3245      1.9626
    -1.0635     -7.3244      1.9626
    -1.0643     -7.3243      1.9625
    -1.0652     -7.3242      1.9625
     -1.066      -7.324      1.9625
    -1.0669     -7.3239      1.9624
    -1.0677     -7.3238      1.9624
    -1.0686     -7.3237      1.9624
    -1.0695     -7.3236      1.9623
    -1.0703     -7.3235      1.9623
    -1.0712     -7.3233      1.9623
     -1.072     -7.3232      1.9623
    -1.0729     -7.3231      1.9622
    -1.0737      -7.323      1.9622
    -1.0746     -7.3229      1.9622
    -1.0754     -7.3228      1.9621
    -1.0763     -7.3226      1.9621
    -1.0771     -7.3225      1.9621
     -1.078     -7.3224       1.962
    -1.0788     -7.3223       1.962
    -1.0797     -7.3222       1.962
    -1.0806     -7.3221      1.9619
    -1.0814     -7.3219      1.9619
    -1.0823     -7.3218      1.9619
    -1.0831     -7.3217      1.9618
     -1.084     -7.3216      1.9618
    -1.0848     -7.3215      1.9618
    -1.0857     -7.3213      1.9617
    -1.0865     -7.3212      1.9617
    -1.0874     -7.3211      1.9617
    -1.0882      -7.321      1.9617
    -1.0891     -7.3209      1.9616
    -1.0899     -7.3208      1.9616
    -1.0908     -7.3206      1.9616
    -1.0916     -7.3205      1.9615
    -1.0925     -7.3204      1.9615
    -1.0933     -7.3203      1.9615
    -1.0942     -7.3202      1.9614
    -1.0951       -7.32      1.9614
    -1.0959     -7.3199      1.9614
    -1.0968     -7.3198      1.9613
    -1.0976     -7.3197      1.9613
    -1.0985     -7.3196      1.9613
    -1.0993     -7.3194      1.9612
    -1.1002     -7.3193      1.9612
     -1.101     -7.3192      1.9612
    -1.1019     -7.3191      1.9611
    -1.1027      -7.319      1.9611
    -1.1036     -7.3188      1.9611
    -1.1044     -7.3187       1.961
    -1.1053     -7.3186       1.961
    -1.1061     -7.3185       1.961
     -1.107     -7.3184       1.961
    -1.1079     -7.3182      1.9609
    -1.1087     -7.3181      1.9609
    -1.1096      -7.318      1.9609
    -1.1104     -7.3179      1.9608
    -1.1113     -7.3178      1.9608
    -1.1121     -7.3176      1.9608
     -1.113     -7.3175      1.9607
    -1.1138     -7.3174      1.9607
    -1.1147     -7.3173      1.9607
    -1.1155     -7.3172      1.9606
    -1.1164      -7.317      1.9606
    -1.1172     -7.3169      1.9606
    -1.1181     -7.3168      1.9605
    -1.1189     -7.3167      1.9605
    -1.1198     -7.3165      1.9605
    -1.1206     -7.3164      1.9604
    -1.1215     -7.3163      1.9604
    -1.1224     -7.3162      1.9604
    -1.1232     -7.3161      1.9603
    -1.1241     -7.3159      1.9603
    -1.1249     -7.3158      1.9603
    -1.1258     -7.3157      1.9602
    -1.1266     -7.3156      1.9602
    -1.1275     -7.3154      1.9602
    -1.1283     -7.3153      1.9601
    -1.1292     -7.3152      1.9601
      -1.13     -7.3151      1.9601
    -1.1309      -7.315        1.96
    -1.1317     -7.3148        1.96
    -1.1326     -7.3147        1.96
    -1.1334     -7.3146      1.9599
    -1.1343     -7.3145      1.9599
    -1.1351     -7.3143      1.9599
     -1.136     -7.3142      1.9598
    -1.1368     -7.3141      1.9598
    -1.1377      -7.314      1.9598
    -1.1385     -7.3138      1.9597
    -1.1394     -7.3137      1.9597
    -1.1403     -7.3136      1.9597
    -1.1411     -7.3135      1.9596
     -1.142     -7.3134      1.9596
    -1.1428     -7.3132      1.9596
    -1.1437     -7.3131      1.9595
    -1.1445      -7.313      1.9595
    -1.1454     -7.3129      1.9595
    -1.1462     -7.3127      1.9594
    -1.1471     -7.3126      1.9594
    -1.1479     -7.3125      1.9594
    -1.1488     -7.3124      1.9593
    -1.1496     -7.3122      1.9593
    -1.1505     -7.3121      1.9593
    -1.1513      -7.312      1.9592
    -1.1522     -7.3119      1.9592
     -1.153     -7.3117      1.9592
    -1.1539     -7.3116      1.9591
    -1.1547     -7.3115      1.9591
    -1.1556     -7.3114      1.9591
    -1.1564     -7.3112       1.959
    -1.1573     -7.3111       1.959
    -1.1582      -7.311       1.959
     -1.159     -7.3108      1.9589
    -1.1599     -7.3107      1.9589
    -1.1607     -7.3106      1.9589
    -1.1616     -7.3105      1.9588
    -1.1624     -7.3103      1.9588
    -1.1633     -7.3102      1.9588
    -1.1641     -7.3101      1.9587
     -1.165       -7.31      1.9587
    -1.1658     -7.3098      1.9587
    -1.1667     -7.3097      1.9586
    -1.1675     -7.3096      1.9586
    -1.1684     -7.3095      1.9586
    -1.1692     -7.3093      1.9585
    -1.1701     -7.3092      1.9585
    -1.1709     -7.3091      1.9585
    -1.1718     -7.3089      1.9584
    -1.1726     -7.3088      1.9584
    -1.1735     -7.3087      1.9584
    -1.1743     -7.3086      1.9583
    -1.1752     -7.3084      1.9583
     -1.176     -7.3083      1.9583
    -1.1769     -7.3082      1.9582
    -1.1777     -7.3081      1.9582
    -1.1786     -7.3079      1.9582
    -1.1794     -7.3078      1.9581
    -1.1803     -7.3077      1.9581
    -1.1812     -7.3075       1.958
     -1.182     -7.3074       1.958
    -1.1829     -7.3073       1.958
    -1.1837     -7.3072      1.9579
    -1.1846      -7.307      1.9579
    -1.1854     -7.3069      1.9579
    -1.1863     -7.3068      1.9578
    -1.1871     -7.3066      1.9578
     -1.188     -7.3065      1.9578
    -1.1888     -7.3064      1.9577
    -1.1897     -7.3063      1.9577
    -1.1905     -7.3061      1.9577
    -1.1914      -7.306      1.9576
    -1.1922     -7.3059      1.9576
    -1.1931     -7.3057      1.9576
    -1.1939     -7.3056      1.9575
    -1.1948     -7.3055      1.9575
    -1.1956     -7.3053      1.9575
    -1.1965     -7.3052      1.9574
    -1.1973     -7.3051      1.9574
    -1.1982      -7.305      1.9574
     -1.199     -7.3048      1.9573
    -1.1999     -7.3047      1.9573
    -1.2007     -7.3046      1.9573
    -1.2016     -7.3044      1.9572
    -1.2024     -7.3043      1.9572
    -1.2033     -7.3042      1.9571
    -1.2041      -7.304      1.9571
     -1.205     -7.3039      1.9571
    -1.2058     -7.3038       1.957
    -1.2067     -7.3036       1.957
    -1.2075     -7.3035       1.957
    -1.2084     -7.3034      1.9569
    -1.2093     -7.3033      1.9569
    -1.2101     -7.3031      1.9569
     -1.211      -7.303      1.9568
    -1.2118     -7.3029      1.9568
    -1.2127     -7.3027      1.9568
    -1.2135     -7.3026      1.9567
    -1.2144     -7.3025      1.9567
    -1.2152     -7.3023      1.9567
    -1.2161     -7.3022      1.9566
    -1.2169     -7.3021      1.9566
    -1.2178     -7.3019      1.9565
    -1.2186     -7.3018      1.9565
    -1.2195     -7.3017      1.9565
    -1.2203     -7.3015      1.9564
    -1.2212     -7.3014      1.9564
     -1.222     -7.3013      1.9564
    -1.2229     -7.3011      1.9563
    -1.2237      -7.301      1.9563
    -1.2246     -7.3009      1.9563
    -1.2254     -7.3007      1.9562
